timestamp,fiedler_value
1777154958.7387254,NaN
1777154959.236772,NaN
1777154959.7363572,NaN
1777154960.2384028,NaN
1777154960.7352412,0.31540412455797184
1777154961.2352338,0.2754646738952108
1777154961.7357147,3.283247838793365
1777154962.2375581,3.3134669336829092
1777154962.7347739,3.3134669336829092
1777154963.2374983,3.3134669336829092
1777154963.7347937,3.3134669336829092
1777154964.236018,3.3134669336829092
1777154964.7347646,3.3134669336829092
1777154965.235002,3.3134669336829092
1777154965.734935,3.3134669336829092
1777154966.2355754,3.3134669336829092
1777154966.7365556,3.3134669336829092
1777154967.2350361,3.3134669336829092
1777154967.7354748,3.3134669336829092
1777154968.2348893,3.3134669336829092
1777154968.7348545,3.3134669336829092
1777154969.2368135,3.3134669336829092
1777154969.7347922,3.3134669336829092
1777154970.2379997,3.3134669336829092
1777154970.7347515,3.3134669336829092
1777154971.2348113,3.3134669336829092
1777154971.734802,3.3134669336829092
1777154972.2352662,3.3134669336829092
1777154972.7353816,3.3134669336829092
1777154973.2354312,3.3134669336829092
1777154973.7349393,3.3134669336829092
1777154974.23479,3.3134669336829092
1777154974.734875,3.3134669336829092
1777154975.2347722,3.3134669336829092
1777154975.7351131,3.3120856517037214
1777154976.2352304,3.3039400560562684
1777154976.7353497,3.2878278529702136
1777154977.2348216,3.2623063809696027
1777154977.7347376,3.2237813587781172
1777154978.2358263,3.1234089793872757
1777154978.7358556,2.8794654749415844
1777154979.234751,2.61363757406724
1777154979.7347817,2.4508392798408227
1777154980.2349935,2.4508392798408227
1777154980.7348735,2.4615743068035028
1777154981.2348216,2.462045176238323
1777154981.7347589,2.4267345679155725
1777154982.2358606,2.358710462479062
1777154982.7353725,2.257897946698297
1777154983.2359085,2.122812686822199
1777154983.7365878,1.879839555291848
1777154984.235246,1.4641294910781935
1777154984.7380383,1.095288227711422
1777154985.2348948,0.7782686021160986
1777154985.7358818,0.5546267238867407
1777154986.2348864,0.41319945158490523
1777154986.7349415,0.3899209199204051
1777154987.234789,0.48961072061936944
1777154987.7354336,0.5449151680006182
1777154988.2348297,0.4746522747572775
1777154988.7348166,0.3685289073570182
1777154989.2351708,0.5631052059611659
1777154989.7350104,0.4179843675110878
1777154990.2356203,0.5023254734079143
1777154990.7348447,0.5348468379081284
1777154991.2370577,0.5229069459723212
1777154991.7353928,0.49322921654896673
1777154992.235124,0.5489522594366
1777154992.7348704,0.5489522594366
1777154993.2347739,0.48502992730908545
1777154993.735051,0.30128842657664345
1777154994.2347481,0.5316183847178848
1777154994.7349546,0.25444315182905475
1777154995.2348557,0.3566548733531834
1777154995.7347956,0.28995727179203024
1777154996.2347963,0.4739420625129071
1777154996.7348194,0.3836737462044511
1777154997.2349746,0.34093317343179913
1777154997.7347572,0.4319695429078258
1777154998.2348144,0.41332718011685987
1777154998.7349763,0.3535884132719077
1777154999.235844,0.49531022535065533
1777154999.7348511,0.3468876501229116
1777155000.2349823,0.4124938301562011
1777155000.7359412,0.3513592893303289
1777155001.2356703,0.4862256009409453
1777155001.7356753,0.35460351914733496
1777155002.2352624,0.48329053822554546
1777155002.734781,0.47958345029451294
1777155003.2348607,0.513986116233538
1777155003.7370162,0.5185935456100369
1777155004.2347445,0.4817386204434906
1777155004.7359931,0.4404484246036311
1777155005.23759,0.401748508431187
1777155005.734919,0.3977279632332948
1777155006.234865,0.426476054608011
1777155006.7354789,0.36712270254369217
1777155007.2347872,0.4181822759205445
1777155007.7348294,0.4232438949048083
1777155008.2369728,0.42673010596199346
1777155008.736748,0.40324788117203925
1777155009.2351372,0.401764885462021
1777155009.7347975,0.3717598689692113
1777155010.2350228,0.39543724187244306
1777155010.737059,0.411529736011223
1777155011.2358036,0.3589607525606969
1777155011.735079,0.41756335503796366
1777155012.2350245,0.3708619839345817
1777155012.734875,0.4045689430570053
1777155013.2348158,0.38541226525130695
1777155013.735154,0.3867679469050073
1777155014.2347817,0.38839153749700683
1777155014.734805,0.38955544196649033
1777155015.2349174,0.38776841628351566
1777155015.7348344,0.3947742725107065
1777155016.2348135,0.3850068653966653
1777155016.7350564,0.4039383355816708
1777155017.2352312,0.383913715782947
1777155017.7355554,0.4072064987268504
1777155018.2348762,0.39579746837880947
1777155030.890732,NaN
1777155031.390761,NaN
1777155031.8910642,NaN
1777155032.390799,NaN
1777155032.8909767,NaN
1777155033.3912241,0.31540412455797184
1777155033.891184,0.2311504632234573
1777155034.3916771,3.3671870259933714
1777155034.8913035,3.371013048595676
1777155035.3908477,3.371013048595676
1777155035.891459,3.371013048595676
1777155041.2251384,NaN
1777155041.7246706,NaN
1777155042.2262392,NaN
1777155042.730388,NaN
1777155043.2246675,3.1177220533389884
1777155043.7262733,3.1177220533389884
1777155044.2250788,3.1177220533389884
1777155044.7272975,3.1177220533389884
1777155045.224629,3.1177220533389884
1777155045.7257724,3.1177220533389884
1777155046.2243702,3.1177220533389884
1777155046.7265747,3.1177220533389884
1777155047.224887,3.1177220533389884
1777155047.726381,3.1177220533389884
1777155048.2244613,3.1177220533389884
1777155048.7245104,3.1177220533389884
1777155049.2244806,3.1177220533389884
1777155049.7242076,3.1177220533389884
1777155050.2249925,3.1177220533389884
1777155050.7242918,3.1177220533389884
1777155051.2245524,3.1177220533389884
1777155051.726693,3.1177220533389884
1777155052.2246006,3.1177220533389884
1777155052.724487,3.1177220533389884
1777155053.2259023,3.1177220533389884
1777155053.724483,3.1177220533389884
1777155054.2261238,3.1177220533389884
1777155054.7244775,3.1177220533389884
1777155055.226219,3.1177220533389884
1777155055.7248783,3.1177220533389884
1777155056.224395,3.1177220533389884
1777155056.7248092,3.1177220533389884
1777155057.224871,3.1177220533389884
1777155057.7243724,3.1177220533389884
1777155058.2245536,3.1176867657315985
1777155058.7243998,3.1134123071678674
1777155059.2244012,3.101669267567033
1777155059.7270656,3.081563356798746
1777155060.224949,3.051820736007784
1777155060.7249212,3.011092494793156
1777155061.2242553,2.9319196398436476
1777155061.724892,2.6858800211941487
1777155062.2246504,2.432259141506048
1777155062.724373,2.406691263552087
1777155063.225329,2.406691263552087
1777155063.724652,2.413087863383125
1777155064.224449,2.3924657792096324
1777155064.724278,2.342048310257321
1777155065.2243981,2.265025805257904
1777155065.7246072,2.1594683527680587
1777155066.2246377,2.0210334397144454
1777155066.7251987,1.7813235199115116
1777155067.2244363,1.362637830256782
1777155067.7250137,0.963088610247866
1777155068.2249475,0.6809210707118053
1777155068.724272,0.48715795504713516
1777155069.2244177,0.4244882927593491
1777155069.724957,0.42525142560165574
1777155070.22468,0.5301892471823694
1777155070.725107,0.5362034981551211
1777155071.224742,0.49598831602040544
1777155071.724874,0.5293755357469292
1777155072.2244837,0.5564737127707712
1777155072.7272182,0.37850915982198857
1777155073.2257187,0.4932745265466208
1777155073.7260966,0.5034302574827827
1777155074.2248306,0.567291744377451
1777155074.7249305,0.5434490393203056
1777155075.2246978,0.5434490393203056
1777155075.724353,0.5434490393203056
1777155076.2251701,0.40868099450904544
1777155076.7246706,0.48770112437739904
1777155077.224739,0.34113193595064506
1777155077.7247536,0.33675452942766165
1777155078.2254221,0.3795820594292629
1777155078.7263823,0.47513826753828897
1777155079.2249572,0.39370862858511363
1777155079.7252572,0.37922915826391307
1777155080.224975,0.359335080675013
1777155080.7246397,0.46418850703150144
1777155081.2259147,0.3852730892938092
1777155081.7262201,0.45600402153781
1777155082.2263808,0.4558427694805869
1777155082.7251217,0.44009517058740755
1777155083.2252307,0.38587564226020893
1777155083.7247148,0.3308051695434343
1777155084.2249253,0.4056853301858951
1777155084.7246432,0.4755771725968371
1777155085.224666,0.4302487246451622
1777155085.725418,0.41772906180596464
1777155086.2250466,0.3888822973432328
1777155086.724679,0.3863681122658543
1777155087.2262704,0.4109831745463605
1777155087.7259848,0.42476823600362607
1777155088.224704,0.37449974868723584
1777155088.7246919,0.40223810428133167
1777155089.224851,0.4076644919572808
1777155089.724499,0.3867569805994389
1777155090.224452,0.40451912963772874
1777155090.7244906,0.4013770572642371
1777155091.2242537,0.40393930502088027
1777155091.7245412,0.39430878739193315
1777155092.2264452,0.39643740950808837
1777155092.7253246,0.40876103438642053
1777155093.2244196,0.4054493067713555
1777155093.7245562,0.3894033291618801
1777155094.2250264,0.3798639761264941
1777155094.724362,0.4127891371637992
1777155095.2245677,0.38549415303755497
1777155095.7250016,0.3995701378751061
1777155096.2249181,0.36462837881997895
1777155096.7254083,0.38851816159202085
1777155097.2244506,0.34105704133888187
1777155097.7248342,0.3830944205179087
1777155098.225076,0.4055519592232496
1777155098.726267,0.40988972869337864
1777155099.2255027,0.394241142619932
1777155099.7253876,0.4064801845402946
1777155100.2251427,0.4126070439556091
1777155100.724472,0.3741626489863193
1777155101.2246745,0.36228916310818227
1777155101.7251709,0.3826355457885019
1777155102.225346,0.39820190818797774
1777155102.724442,0.37858770764144156
1777155103.2245555,0.3746743321344091
1777155114.271465,NaN
1777155114.771895,NaN
1777155115.2719035,NaN
1777155115.7739003,NaN
1777155116.2715814,NaN
1777155116.7724252,NaN
1777155117.271561,3.1177220533389884
1777155117.7754128,3.1177220533389884
1777155118.2714448,3.1177220533389884
1777155118.7729745,3.1177220533389884
1777155119.2747328,3.1177220533389884
1777155119.771396,3.1177220533389884
1777155120.2713873,3.1177220533389884
1777155120.772358,3.1177220533389884
1777155121.2718527,3.1177220533389884
1777155121.772738,3.1177220533389884
1777155122.2713206,3.1177220533389884
1777155122.77255,3.1177220533389884
1777155123.272187,3.1177220533389884
1777155123.7714975,3.1177220533389884
1777155124.2714558,3.1177220533389884
1777155124.771941,3.1177220533389884
1777155125.2723138,3.1177220533389884
1777155125.7720973,3.1177220533389884
1777155126.271515,3.1177220533389884
1777155126.7722368,3.1177220533389884
1777155127.2713933,3.1177220533389884
1777155127.7717345,3.1177220533389884
1777155128.271575,3.1171563692704236
1777155128.771708,3.11070463620572
1777155129.2713888,3.0965683830270847
1777155129.7714455,3.073715376926383
1777155130.2718506,3.040814724230834
1777155130.7758565,2.996478840220143
1777155131.2717617,2.860208683782812
1777155131.77181,2.610200226891029
1777155132.2727795,2.355437840326905
1777155132.7737985,2.0966820356607205
1777155133.2744396,1.835030633966555
1777155133.771323,1.6273809138716044
1777155134.2729785,1.6273809138716044
1777155134.772258,1.6273809138716044
1777155135.2714415,1.6377539029111736
1777155135.7715423,1.622998527982545
1777155136.2719123,1.5788379489250848
1777155136.7730675,1.5032020498838392
1777155137.2727466,1.3960641146737376
1777155137.7722893,1.261205696671268
1777155138.271802,0.987447130834304
1777155138.771275,0.7027073489849159
1777155139.271848,0.48491792741354106
1777155139.773407,0.45014355555883634
1777155140.2716415,0.4739843270471995
1777155140.77344,0.4693421546596788
1777155141.2713878,0.619143783770095
1777155141.771965,0.619143783770095
1777155142.2718568,0.5794631828860388
1777155142.772372,0.5005113631184391
1777155143.2715938,0.5645415921321891
1777155143.771823,0.5000974580394353
1777155144.273962,0.516802967745151
1777155144.7714977,0.5118715155824839
1777155145.2717264,0.49578552866238734
1777155145.7723596,0.5355604525097964
1777155146.2723908,0.501602697542437
1777155146.7718902,0.501602697542437
1777155147.273566,0.5154754616501722
1777155147.7714028,0.5545777348488056
1777155148.2714775,0.4892375782990487
1777155148.7721217,0.4059306282181811
1777155149.2716033,0.3348104763825322
1777155149.7720919,0.5769583678401026
1777155150.27159,0.3415032238514931
1777155150.7717617,0.4097436786318825
1777155151.2713351,0.2894569221805355
1777155151.7718012,0.4931805484946592
1777155152.2734134,0.3941275384599604
1777155152.7725024,0.3899792805489343
1777155153.271974,0.34483218434925045
1777155153.7724252,0.3816233725578509
1777155154.2719977,0.5640617399798548
1777155154.7730782,0.3846682749460881
1777155155.271491,0.48436580896818504
1777155155.7719834,0.5263758744087708
1777155156.2714458,0.4390418108170406
1777155156.7713122,0.5054436683262776
1777155157.2715092,0.4987263934237582
1777155157.7719772,0.4850211142119041
1777155158.271304,0.4891982607787511
1777155158.7729046,0.468465970545621
1777155159.2719893,0.4460619301627299
1777155159.7736928,0.40278736362953144
1777155160.2715201,0.4259859775709309
1777155160.7714734,0.3989395151172186
1777155161.271536,0.4042660188751739
1777155161.7720323,0.3857690866363539
1777155162.272441,0.3961617021477866
1777155162.7716558,0.4105702503970848
1777155163.2713602,0.3724577147014954
1777155163.7713938,0.420092299775484
1777155164.2723784,0.38037021491546646
1777155164.7719097,0.39809674720694627
1777155165.2724104,0.4028866233819547
1777155165.7718275,0.3969461845129174
1777155166.2714832,0.3940394879608417
1777155166.7713845,0.4191906742584265
1777155167.271612,0.4095443930545549
1777155167.7713614,0.3773907047542332
1777155168.2719803,0.43311983428232936
1777155168.7717881,0.36812550238881697
1777155169.2712677,0.40340768378547903
1777155169.7721841,0.40857307063028897
1777155170.2719297,0.4103930194170284
1777155170.771832,0.3669105198300619
1777155171.2717743,0.39585737799668097
1777155171.7730505,0.3986828996729427
1777155172.2718503,0.4176059617742924
1777155172.7713652,0.39631151975834733
1777155173.2712219,0.43244778357382796
1777155173.7716544,0.46651696845763374
1777155174.2717445,0.46401619434309194
1777155174.7719038,0.4307262822303645
1777155175.272233,0.3774399772701137
1777155175.7714803,0.42931106587663653
1777155176.2737758,0.3960659409089157
1777155176.772084,0.40771596314316527
1777155177.2714221,0.38853763097293814
1777155177.773941,0.40597402027309065
1777155178.2714305,0.40085839950181107
1777155178.7722673,0.369217033801975
1777155179.2717044,0.4076174310244025
1777155179.7714071,0.3741193405347753
1777155180.2716472,0.36886370454349376
1777155180.7728968,0.4169965388175685
1777155181.2717037,0.3819284914400143
1777155181.7721043,0.3750329468808353
1777155182.2720075,0.4202112476808947
1777155182.771785,0.32943645471417493
1777155183.2716286,0.41042991345579116
1777155183.771726,0.3739022651492405
1777155184.275465,0.35631042954597303
