timestamp,robot1_x,robot1_y,robot1_z,robot2_x,robot2_y,robot2_z,robot3_x,robot3_y,robot3_z,robot4_x,robot4_y,robot4_z,robot5_x,robot5_y,robot5_z
1777155102.7240536,-5.136922651906074,-2.692841442316947,1.570564710698328,-3.3710979774959133,-0.15369751675060653,2.5435752153640356,-5.499497998307484,3.048272968391937,1.4205246670357135,-3.3129235512564637,4.838365544054435,1.7712660877136022,0.0,0.0,2.0
1777155103.2241096,-5.136922651906074,-2.5928414423169475,1.570564710698328,-3.3602962161873142,-0.2340421766449187,2.317598921788604,-5.53114127878888,2.849754145924484,1.5721659858995694,-3.379466883988305,4.696978094191631,1.747309184733519,0.0,0.0,2.0
1777155114.271254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1777155114.771783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1777155115.2717967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1777155115.772342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1777155116.2712803,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155116.7719302,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155117.2713852,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155117.7736256,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155118.2711844,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155118.772459,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155119.2743225,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155119.7712355,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155120.2712612,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155120.77198,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155121.2717094,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155121.7721596,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155122.2711813,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155122.772249,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155123.271897,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155123.7713485,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155124.2712853,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155124.771565,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155125.272086,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155125.7719188,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155126.2713542,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155126.7719417,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155127.271151,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155127.7714849,0.0,0.0,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155128.2713068,0.0,0.3,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155128.7714853,0.0,0.8000000000000002,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155129.271241,0.0,1.3000000000000005,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155129.7711604,0.0,1.800000000000001,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155130.271425,0.0,2.3,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155130.7749653,0.0,2.799999999999998,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155131.2714918,0.0,3.2999999999999963,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155131.7715125,0.0,3.7999999999999945,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155132.2722065,0.0,4.299999999999993,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155132.7736123,0.0,4.799999999999991,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155133.2715394,0.0,5.299999999999989,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155133.7711952,0.0,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155134.2728324,0.0,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155134.7720292,-0.1,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155135.271258,-0.6,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155135.7714226,-1.1000000000000003,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155136.2714236,-1.6000000000000008,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155136.771235,-2.1000000000000005,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155137.2720976,-2.5999999999999988,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155137.7719898,-3.099999999999997,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155138.2713964,-3.599999999999995,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155138.771157,-4.099999999999993,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155139.2715738,-4.599999999999992,5.599999999999988,5.0,-3.0,0.0,2.0,1.5,2.6,2.0,1.5,-2.6,2.0,0.0,0.0,2.0
1777155139.7732174,-5.09999999999999,5.599999999999988,5.0,-2.7628599330336767,0.049810931772889686,2.337007698649927,1.1482756487526184,2.769657587219995,2.173875233405522,1.2540817555579324,-2.212787451155918,2.12169236918524,0.0,0.0,2.0
1777155140.2713976,-5.599999999999988,5.599999999999988,5.0,-2.405656125350026,0.08431818386333753,2.6161025617967297,0.7495089414216656,2.950477143160884,2.3579132186832767,0.9882758614980336,-1.8431120212810332,2.255699198635435,0.0,0.0,2.0
1777155140.772933,-5.999999999999987,5.599999999999988,5.0,-2.2890887591155042,0.10961059061949416,2.763990964787638,0.5473124009832624,3.0379787378347785,2.4465610581825166,0.8761888196752201,-1.6982139740297624,2.3056917209448713,0.0,0.0,2.0
1777155141.2712555,-5.999999999999987,5.599999999999988,5.0,-2.1726940055083466,0.21428209439195706,2.997678120986465,0.30045839059863133,3.1382743949945646,2.547652775881886,0.7250250900243191,-1.4787273096110416,2.405926057128175,0.0,0.0,2.0
1777155141.7714086,-5.999999999999987,5.599999999999988,5.0,-2.1726940055083466,0.21428209439195706,2.997678120986465,0.30045839059863133,3.1382743949945646,2.547652775881886,0.7250250900243191,-1.4787273096110416,2.405926057128175,0.0,0.0,2.0
1777155142.2715173,-5.999999999999987,5.599999999999988,4.500000000000002,-2.1726940055083466,0.21428209439195706,2.997678120986465,0.30045839059863133,3.1382743949945646,2.547652775881886,0.7250250900243191,-1.4787273096110416,2.405926057128175,0.0,0.0,2.0
1777155142.7714071,-5.999999999999987,5.599999999999988,4.0000000000000036,-2.1726940055083466,0.21428209439195706,2.997678120986465,0.30045839059863133,3.1382743949945646,2.547652775881886,0.7250250900243191,-1.4787273096110416,2.405926057128175,0.0,0.0,2.0
1777155143.2713423,-5.999999999999987,5.599999999999988,3.5000000000000053,-2.0584691027018094,0.2612363272306494,3.2528862285396736,0.043194995369353645,3.2461339838886043,2.605751576088455,0.7330252227655956,-1.3256252446998202,2.6340522738913297,0.0,0.0,2.0
1777155143.7714734,-5.999999999999987,5.599999999999988,3.000000000000007,-2.064011512619376,0.269221331701057,3.347385096662138,-0.0004948098058729922,3.2643312995516296,2.6097666505434036,0.6990444191071927,-1.2371567181644059,2.6352451480388073,0.0,0.0,2.0
1777155144.2737668,-5.999999999999987,5.599999999999988,2.500000000000009,-2.068942772953662,0.2767066538560353,3.4419572919161263,-0.1325337586982188,3.3170700026955253,2.618839050592115,0.6610004496981481,-1.1503478041708068,2.635670524914894,0.0,0.0,2.0
1777155144.7713256,-5.999999999999987,5.599999999999988,2.0000000000000107,-2.068942772953662,0.2767066538560353,3.4419572919161263,-0.1325337586982188,3.3170700026955253,2.618839050592115,0.6610004496981481,-1.1503478041708068,2.635670524914894,0.0,0.0,2.0
1777155145.271494,-5.999999999999987,5.599999999999988,1.5000000000000102,-2.068942772953662,0.2767066538560353,3.4419572919161263,-0.1325337586982188,3.3170700026955253,2.618839050592115,0.6610004496981481,-1.1503478041708068,2.635670524914894,0.0,0.0,2.0
1777155145.772165,-5.999999999999987,5.599999999999988,1.0000000000000098,-2.229498689484866,0.4850542042418936,3.4379199306462276,-0.3899164397630038,3.4273923569122435,2.5662124471313366,0.5431034752584356,-0.8931657931088743,2.636421760000995,0.0,0.0,2.0
1777155146.2719257,-5.999999999999987,5.599999999999988,0.9000000000000097,-2.229498689484866,0.4850542042418936,3.4379199306462276,-0.3899164397630038,3.4273923569122435,2.5662124471313366,0.5431034752584356,-0.8931657931088743,2.636421760000995,0.0,0.0,2.0
1777155146.771747,-5.999999999999987,5.599999999999988,0.9000000000000097,-2.229498689484866,0.4850542042418936,3.4379199306462276,-0.3899164397630038,3.4273923569122435,2.5662124471313366,0.5431034752584356,-0.8931657931088743,2.636421760000995,0.0,0.0,2.0
1777155147.273178,-5.999999999999987,5.299999999999989,0.9000000000000097,-2.229498689484866,0.4850542042418936,3.4379199306462276,-0.3899164397630038,3.4273923569122435,2.5662124471313366,0.5431034752584356,-0.8931657931088743,2.636421760000995,0.0,0.0,2.0
1777155147.7712057,-5.999999999999987,4.799999999999991,0.9000000000000097,-2.229498689484866,0.4850542042418936,3.4379199306462276,-0.3899164397630038,3.4273923569122435,2.5662124471313366,0.5431034752584356,-0.8931657931088743,2.636421760000995,0.0,0.0,2.0
1777155148.2713346,-5.999999999999987,4.299999999999993,0.9000000000000097,-2.201973947494121,0.5734453091875761,3.4167264318432746,-0.4043189081257054,3.4722167533349513,2.559928611939232,0.4872060357976298,-0.8178750364565508,2.622158160499753,0.0,0.0,2.0
1777155148.7717743,-5.999999999999987,3.899999999999994,0.9000000000000097,-2.4681360892464905,0.6724984043067445,3.2014568922397415,-0.6537841033779351,3.675851924225406,2.4518681390881922,0.20748845250474426,-0.6315283629404099,2.6476962205982923,0.0,0.0,2.0
1777155149.2713654,-5.990593266517426,3.65972550777507,0.9016416056942567,-2.619982906509489,0.8635598026583107,2.978788077940654,-0.7894158048724321,3.8231483155552355,2.3876056044647593,0.04769882057821756,-0.5453603191240446,2.8103208122478334,0.0,0.0,2.0
1777155149.771814,-5.803182481576683,3.6847598685289653,1.0532274807689204,-2.8916601676744484,1.0064931085213817,2.7622181535841435,-1.0297130097686353,4.009302174597413,2.1957878267724884,-0.21061718560164253,-0.5645290751237911,2.7916384398783194,0.0,0.0,2.0
1777155150.2713509,-5.760671264898236,3.5549304633303414,1.0631121206916663,-2.9926263726760878,1.2064931085192356,2.6794112303479807,-1.2200102146467424,4.017214854952134,2.044730385817864,-0.38567277214261864,-0.5014231072838239,2.7861389798192815,0.0,0.0,2.0
1777155150.7713766,-5.635584212776638,3.430073437651336,1.1881171654941303,-3.1235643503813515,1.3510488597982284,2.630425421107449,-1.3999460718671548,3.9829409438815007,1.910073365305716,-0.6310602693233898,-0.37186164869785915,2.849394625255127,0.0,0.0,2.0
1777155151.2711604,-5.535583089042664,3.3800976524634367,1.2381168060296353,-3.1438500432025887,1.5826504653265372,2.6175881237853265,-1.6334172582887605,4.148282178145167,1.725041179578051,-0.6631689173730259,-0.10500480634386276,2.900795450603617,0.0,0.0,2.0
1777155151.771514,-5.560583089043372,3.2550976524940674,1.163116806029342,-3.2977092464351765,1.5180403352833445,2.640937862208811,-1.8415731270564581,4.421812843952504,1.5999508391861688,-0.8463764388564621,0.10145166474513183,2.8405725415162184,0.0,0.0,2.0
1777155152.2723184,-5.585583089043661,3.1300976524962296,1.1881168060293565,-3.0784335355673305,1.752577854346684,2.582198210217359,-1.9809253519785683,4.736263596461172,1.7249430807041262,-1.0956664193243908,0.28616551693945347,2.649205346250289,0.0,0.0,2.0
1777155152.7716327,-5.632821767385377,2.837781011678011,1.218667229884789,-3.1069998646815753,1.6493638014595644,2.6281485439030776,-2.0610016496610726,4.906123309770787,1.6992005929222054,-1.23502334297697,0.45459653528157873,2.7020024751507554,0.0,0.0,2.0
1777155153.2716684,-5.759544302427741,2.7841740733583045,1.3170825460571591,-3.1401719712964065,1.7366072405374793,2.504877969817371,-2.2571199327355265,5.0448669191389754,1.5477089894792169,-1.4295444519186198,0.48111533025010944,2.512352519465043,0.0,0.0,2.0
1777155153.7722616,-5.634544302358089,2.6091740733589797,1.342082546056836,-2.96763286653154,1.9282931090487183,2.4136614955950177,-2.670568965177356,4.819921519357753,1.3909627688684916,-1.574768655294184,0.725082465331997,2.3510373865460776,0.0,0.0,2.0
1777155154.271597,-5.634544229079786,2.5591755841111747,1.3420825513129513,-2.834729683143035,2.119835961594383,2.2235878828383857,-2.9639214375226963,5.012402907229847,1.439280078122295,-1.6497680139182656,0.8211030148969769,2.119466824325163,0.0,0.0,2.0
1777155154.7725663,-5.634544229079786,2.0591755841111765,1.3420825513129513,-2.7814550997198824,2.2719625245661854,2.2629999754877224,-3.014230934782763,5.15331065137938,1.4392540829283589,-1.8220122673121817,0.8242589852321498,2.0929470509607437,0.0,0.0,2.0
1777155155.2712398,-5.484543760931874,2.0091859291445107,1.3920826041601368,-2.7880520995076887,2.3865832452861966,1.9550979440874356,-3.353892792443072,5.302649604770065,1.48729570333565,-1.951369842515922,1.000422345782489,1.8932101718771897,0.0,0.0,2.0
1777155155.7716246,-5.484543760931874,1.5091859291445102,1.3920826041601368,-2.7083291396342437,2.364739753971853,1.8147102913073345,-3.577565723488719,5.577114333153864,1.4797865538770913,-2.132685973009869,1.2681380384100904,1.917617007319516,0.0,0.0,2.0
1777155156.2712843,-5.484543760931874,1.0091859291445098,1.3920826041601368,-2.6032771620550497,2.2679534782917976,1.807488721853486,-3.73521105448269,5.638313204937211,1.47858513560632,-2.230944879827692,1.3918980035579411,1.8939046848757743,0.0,0.0,2.0
1777155156.7711828,-5.484543760931874,0.6591859291445095,1.3920826041601368,-2.6513894998143064,2.3764270558484073,1.740046122566344,-3.9324387523087525,5.655897384372863,1.4777010857333668,-2.246980172937944,1.4363413452662368,1.810490318052557,0.0,0.0,2.0
1777155157.271279,-5.484543760931874,0.23418592914450934,1.3920826041601368,-2.6362511891020874,2.3843352554193338,1.8142955908622345,-4.163703612361864,5.7261044146889235,1.4768379876896556,-2.1583915051735216,1.6376551939606314,1.8796428073271143,0.0,0.0,2.0
1777155157.7717636,-5.484543760931874,-0.015814070855490636,1.3920826041601368,-2.6249079176150425,2.438801267613061,1.7948543314086822,-4.2887049208520525,5.644751163526321,1.4749612966196024,-2.078037225156635,1.6088594355929877,1.9248712252919484,0.0,0.0,2.0
1777155158.2711434,-5.484543760931874,-0.3158140708554907,1.3920826041601368,-2.509502149234654,2.5042637619806736,1.8226699084561633,-4.432583591272484,5.580218460696026,1.473402325238998,-2.037568043289213,1.659827650622601,1.9536932876134019,0.0,0.0,2.0
1777155158.77269,-5.484543760931874,-0.7408140708554909,1.3920826041601368,-2.271786286378501,2.630503954215358,1.800329352322732,-4.470565171323331,5.2888046528247825,1.4685186842273208,-1.801488356444829,1.8526433406297365,2.0566854819733402,0.0,0.0,2.0
1777155159.2712262,-5.484543760931874,-1.0408140708554912,1.3920826041601368,-2.447807474710783,2.7062241116669665,1.7576134645287982,-4.655070973236169,5.04341629031181,1.4642936375208109,-1.6838550931024148,1.945413793346078,2.249972630818263,0.0,0.0,2.0
1777155159.772198,-5.484543760931874,-1.5408140708554916,1.3920826041601368,-2.1064906908269667,2.9175112404773436,1.740381278181614,-4.815059182754127,4.6933701478831455,1.4592480756495132,-1.88306420560305,1.8506109269987787,2.232599035029523,0.0,0.0,2.0
1777155160.2713838,-5.33454376093178,-1.5908140708554648,1.4420826041601376,-1.8708631723321258,3.199899760550395,1.781043929460112,-4.65043054411028,4.621071152766834,1.3069981573622715,-1.8085765137436374,2.1012908147793787,2.26353729517487,0.0,0.0,2.0
1777155160.7713115,-5.33454376093178,-2.090814070855465,1.4420826041601376,-1.8096510672590855,3.44147829363432,1.8563865893350129,-5.069866427116014,4.551592305234652,1.3137589016546078,-1.8364163680358403,2.071860567808625,2.200209151908547,0.0,0.0,2.0
1777155161.2714078,-5.156225344957744,-2.053575361139685,1.5379243600897403,-1.9087639655449138,3.7364503706612395,1.8563212151486144,-4.929235823769898,4.2777020599013165,1.5185577100907601,-1.5530125939959063,2.3335600504859983,2.3324685534795626,0.0,0.0,2.0
1777155161.771304,-5.081225344957743,-2.328575361139684,1.4629243600897404,-1.9807534450430309,3.97501192229559,1.78864523950367,-5.020039498311384,4.154070339817825,1.339050580575846,-1.4562971523079984,2.5998680499194053,2.1005263622204806,0.0,0.0,2.0
1777155162.2721658,-5.006225344957742,-2.6035753611396832,1.38792436008974,-2.144897942613647,4.308400836655128,1.7247714488871222,-5.13409130511977,4.004952272283152,1.2039988077087382,-1.6296902132129212,2.849844560402988,2.0768167746376136,0.0,0.0,2.0
1777155162.7713876,-5.1963296645921195,-2.547801046220326,1.212133462612994,-2.380073524379319,4.020659856300188,1.5161162671633397,-5.089110527451261,3.8859570339513443,1.3162271978649949,-1.6579596744973455,3.159351434836271,2.016513109952795,0.0,0.0,2.0
1777155163.2711813,-5.071329664592118,-2.6478010462203256,1.0871334626129945,-2.5454709273554377,4.059987505008602,1.3649213891272964,-5.277167402341092,3.8635671870633126,1.1744545921006706,-1.7732190276855666,3.2505214002413614,1.9218287888220993,0.0,0.0,2.0
1777155163.771233,-5.1963289250518825,-2.6325031021970378,1.168800235947464,-2.7441135164664483,3.9663791587583876,1.211519058046801,-5.098753476635789,3.9585671122789563,1.0513671888132063,-1.8199532835327532,3.5897545068371346,2.013120905939775,0.0,0.0,2.0
1777155164.2722304,-5.071328925051881,-2.7575031021970373,1.0938002359474643,-2.950810656860185,3.835173373679532,1.0600865421719081,-5.162834116116516,3.832534527681538,1.1816329002241734,-1.8054088183160735,3.8489023671691776,1.8569162774633332,0.0,0.0,2.0
1777155164.771402,-5.19156423080171,-2.7589188801736446,1.051115889085924,-3.15143903050657,3.9301637313660347,0.8600133765797906,-5.1823049803176495,3.847290728991999,1.0538615921251953,-2.0154713135230344,3.712828740025189,1.8357945001178824,0.0,0.0,2.0
1777155165.2716134,-5.086799384350777,-2.5509962406692863,1.2104393859935276,-3.401439030506569,4.080163731366036,0.9100133765797906,-5.282304976622607,3.8472907262826967,1.0782050453912562,-2.165471313523034,3.812828740025189,1.7357945001178827,0.0,0.0,2.0
1777155165.7713993,-5.061799384350777,-2.925996240669285,1.1854393859935277,-3.576788088453179,4.44669897663982,0.7849114052388524,-5.120958977699836,3.651127587008153,1.1085877887885855,-2.310468815844397,3.8955474382981827,1.6421957986497298,0.0,0.0,2.0
1777155166.2712748,-5.136799384350778,-2.900996240669284,1.1604393859935278,-3.6699381997622385,4.4373767089429,0.9118391949536757,-5.268457563745873,3.4113002573936995,1.2842805858394368,-2.634367701372537,4.044719808800347,1.6364673914545869,0.0,0.0,2.0
1777155166.7712247,-5.061799384350777,-3.0259962406692837,1.085439385993528,-4.006552435825151,4.5627617681976345,0.9371295008105405,-5.184919610863895,3.57300784693472,1.1946811520545284,-2.7408400738862775,4.32947671012259,1.7217427327942734,0.0,0.0,2.0
1777155167.271297,-5.136798024162358,-3.001435196537784,1.2337933668563033,-4.091353605642757,4.5363399913210865,0.870739605418869,-5.149932592928524,3.3809729968467326,1.0673700142192861,-2.896129849594674,4.646753933254107,1.624644705276255,0.0,0.0,2.0
1777155167.7712219,-5.161796663973938,-3.426874152406283,1.232147347719079,-4.334885557409384,4.699576377552785,0.9097168680891954,-5.361291484252989,3.163588402461557,1.1014214821839157,-3.0599855810456527,4.946016725559749,1.6199736217991252,0.0,0.0,2.0
1777155168.2716858,-5.31179666397394,-3.426874152406283,1.0821473477190795,-4.669030114621208,4.608111720241273,1.0621382044954861,-5.184192867616968,2.863692007117523,1.1501851640620058,-3.4122123802516695,4.903854865797881,1.658062101182238,0.0,0.0,2.0
1777155168.7713668,-5.33679666397394,-3.8518741524062814,1.1071473477190794,-5.016161505483584,4.427878758962273,1.134295474663537,-5.305768140668999,2.7471038559143692,1.1329644531779284,-3.3636895444399357,5.149363226812221,1.6875849451172513,0.0,0.0,2.0
1777155169.271171,-5.261796663973939,-3.976874152406281,1.232147347719079,-5.104804516062686,4.044025613817301,1.2152161422461363,-5.3687783168815635,2.5094937220019315,1.1273050472788326,-3.347177281265111,5.067908044729424,1.794557012630786,0.0,0.0,2.0
1777155169.7718236,-5.161796663973938,-4.1768741524062785,1.2821473477190788,-5.145617332331389,3.727018318597626,1.2495647630855187,-5.393175557325152,2.4373993673940624,1.2153508021898636,-3.370354110046794,5.251856102496908,1.8698777462739642,0.0,0.0,2.0
1777155170.2717767,-5.1367966639739375,-4.151874152406275,1.3571473477190785,-5.152431456347894,3.546667583667663,1.3968902267177254,-5.23382969196547,2.3523755681000753,1.136685578294974,-3.260582426812148,5.26235947208898,1.9955516565850158,0.0,0.0,2.0
1777155170.7712958,-5.177181781981092,-4.42738710008892,1.3223533636076394,-5.293744708786422,3.4189431167310733,1.218579115925687,-5.3315905096270555,2.41550010460316,1.2724450216103986,-3.596913618448928,5.17686894089676,1.9048797020570427,0.0,0.0,2.0
1777155171.2713253,-5.277181781981094,-4.177387100088916,1.2223533636076396,-5.343746604712541,3.372056224030678,1.1685777614590624,-5.231590528086489,2.221867149651207,1.1224431886415922,-3.4969136184489282,5.276868940896762,1.7048797020570434,0.0,0.0,2.0
1777155171.7721655,-5.202181781981093,-4.3773871000889155,1.1973533636076397,-5.244245699264825,3.2170415749947123,1.2069233118643905,-5.41390311734421,2.3340792576437392,1.1369506363524307,-3.6110593353096547,5.249456133558799,1.773632022191875,0.0,0.0,2.0
