timestamp,robot1_x,robot1_y,robot1_z,robot2_x,robot2_y,robot2_z,robot3_x,robot3_y,robot3_z,robot4_x,robot4_y,robot4_z,robot5_x,robot5_y,robot5_z
1777751808.940869,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751809.4411619,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751809.9407392,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751810.4408066,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751810.940796,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751811.4411387,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751811.9408054,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751812.4412203,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751812.9409761,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751813.4411454,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751813.9410148,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751814.441065,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751814.9408414,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751815.4414773,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751815.9408884,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751816.440784,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751816.9408586,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751817.440884,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751817.9415016,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751818.4415116,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751818.9408927,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751819.4407992,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751819.9411488,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751820.441224,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751820.941506,-2.5,2.5,5.0,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751821.441062,-2.5,2.5,4.924999999999999,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751821.9415424,-2.5,2.5,4.674999999999995,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751822.4411893,-2.5,2.5,4.424999999999992,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751822.9412532,-2.5,2.5,4.174999999999988,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751823.4408572,-2.5,2.5,3.9249999999999865,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751823.9413545,-2.5,2.5,3.6749999999999874,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751824.4413695,-2.5,2.5,3.4249999999999883,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751824.9413507,-2.5,2.5,3.174999999999989,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751825.441173,-2.5,2.5,2.92499999999999,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751825.9410942,-2.5,2.5,2.674999999999991,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751826.440778,-2.5,2.5,2.424999999999992,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751826.9408362,-2.5,2.5,2.1749999999999927,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751827.4407997,-2.5,2.5,1.9249999999999936,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751827.9410613,-2.5,2.5,1.6749999999999945,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751828.4410574,-2.5,2.5,1.4249999999999954,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751828.9409437,-2.5,2.5,1.1749999999999963,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751829.4407914,-2.5999999999999996,2.5,1.0249999999999968,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751829.9408135,-2.8499999999999988,2.5,1.0249999999999968,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751830.4408345,-3.099999999999998,2.5,1.0249999999999968,-2.5,-2.5,5.0,2.5,2.5,5.0,2.5,-2.5,5.0,0.0,0.0,2.0
1777751830.9410672,-3.349999999999997,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751831.4414616,-3.599999999999996,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751831.9410264,-3.849999999999995,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751832.441216,-4.099999999999996,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751832.9411972,-4.35,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751833.4421363,-4.600000000000003,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751833.9409542,-4.850000000000007,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751834.441408,-5.10000000000001,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751834.9415815,-5.350000000000014,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751835.4413824,-5.600000000000017,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751835.940859,-5.850000000000021,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751836.4407752,-6.1000000000000245,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.384537563163242,-2.349226701521996,4.995749529804062,0.0,0.0,2.0
1777751836.9407783,-6.350000000000028,2.5,1.0249999999999968,-2.363611780018007,-2.367815790159125,4.995665860064953,2.2678315882194986,2.5459898774510994,4.9803056339914,2.3414990552289576,-2.329199908044311,4.994125697145724,0.0,0.0,2.0
1777751837.440793,-6.600000000000032,2.5,1.0249999999999968,-2.3537217078173454,-2.1064388242820726,4.883887393383633,2.046844461623318,2.6325959004517068,4.972342796017254,2.141833860873417,-2.205764565522238,4.981349434747429,0.0,0.0,2.0
1777751837.9409568,-6.8000000000000345,2.45,1.0249999999999968,-2.3554339261304715,-1.8434723936057589,4.774134877882318,1.7268405796732647,2.5451119848345334,4.96620888021912,1.8504303699133764,-2.057938200067462,4.9216422434629425,0.0,0.0,2.0
1777751838.4432878,-6.8000000000000345,2.200000000000001,1.0249999999999968,-2.3729702925303418,-1.671863695819833,4.696229243121849,1.5443664716403467,2.4948522848651034,4.957258786185776,1.7307272374803968,-1.9937039764755513,4.879037890164641,0.0,0.0,2.0
1777751838.9415033,-6.8000000000000345,1.950000000000002,1.0249999999999968,-2.3729702925303418,-1.671863695819833,4.696229243121849,1.5443664716403467,2.4948522848651034,4.957258786185776,1.7307272374803968,-1.9937039764755513,4.879037890164641,0.0,0.0,2.0
1777751839.4409626,-6.8000000000000345,1.7000000000000028,1.0249999999999968,-2.3729702925303418,-1.671863695819833,4.696229243121849,1.5443664716403467,2.4948522848651034,4.957258786185776,1.7307272374803968,-1.9937039764755513,4.879037890164641,0.0,0.0,2.0
1777751839.940851,-6.8000000000000345,1.4500000000000037,1.0249999999999968,-2.3729702925303418,-1.671863695819833,4.696229243121849,1.5443664716403467,2.4948522848651034,4.957258786185776,1.7307272374803968,-1.9937039764755513,4.879037890164641,0.0,0.0,2.0
1777751840.4407842,-6.8000000000000345,1.2000000000000046,1.0249999999999968,-2.3729702925303418,-1.671863695819833,4.696229243121849,1.5443664716403467,2.4948522848651034,4.957258786185776,1.7307272374803968,-1.9937039764755513,4.879037890164641,0.0,0.0,2.0
1777751840.9415305,-6.8000000000000345,0.9500000000000053,1.0249999999999968,-2.3729702925303418,-1.671863695819833,4.696229243121849,1.5443664716403467,2.4948522848651034,4.957258786185776,1.7307272374803968,-1.9937039764755513,4.879037890164641,0.0,0.0,2.0
1777751841.4410052,-6.8000000000000345,0.7000000000000051,1.0249999999999968,-2.3729702925303418,-1.671863695819833,4.696229243121849,1.5443664716403467,2.4948522848651034,4.957258786185776,1.7307272374803968,-1.9937039764755513,4.879037890164641,0.0,0.0,2.0
1777751841.9427161,-6.8000000000000345,0.45000000000000484,1.0249999999999968,-2.2110463144815524,-1.4398230362173359,4.66494869322408,1.2697795007872632,2.4393205335185937,5.009095159823091,1.5116393828196164,-1.8493395404119293,4.768010476513105,0.0,0.0,2.0
1777751842.441553,-6.8000000000000345,0.20000000000000467,1.0249999999999968,-2.2110463144815524,-1.4398230362173359,4.66494869322408,1.2697795007872632,2.4393205335185937,5.009095159823091,1.5116393828196164,-1.8493395404119293,4.768010476513105,0.0,0.0,2.0
1777751842.9407792,-6.8000000000000345,-0.049999999999995305,1.0249999999999968,-2.054105632416089,-1.2051066106047603,4.627491122378368,1.0215637898283805,2.38591934365048,5.20909887014012,1.394003034437716,-1.6230790060014955,4.672339537674437,0.0,0.0,2.0
1777751843.4410594,-6.8000000000000345,-0.2999999999999953,1.0249999999999968,-2.037841021436531,-0.9759159932301018,4.568699788349553,0.7656665078420457,2.329969727879721,5.308388937204028,1.2761045557899189,-1.4490019765070528,4.594846340445045,0.0,0.0,2.0
1777751843.9439387,-6.8000000000000345,-0.5499999999999955,1.0249999999999968,-2.338242801350529,-0.8356576126766646,4.3309643021578115,0.3513323777764001,2.209864368020634,5.471495671785886,1.0796049948341855,-1.1483053457899461,4.479443704742228,0.0,0.0,2.0
1777751844.4408095,-6.67887020844517,-0.4980476670427363,1.1338554592298675,-2.4789872239554542,-0.561933120991793,4.12918199437501,0.049903635211609905,2.0374234406079013,5.285377430407263,0.8317944239980012,-0.8818859492351409,4.271364079234891,0.0,0.0,2.0
1777751844.9408934,-6.67887020844517,-0.7480476670427365,1.1338554592298675,-2.5641187163613495,-0.41176107437141196,4.067216344553193,-0.10056387116750455,2.074828395141616,5.191712929298065,0.6583717548787608,-0.8646177153354392,4.196104511675534,0.0,0.0,2.0
1777751845.441172,-6.747954231864736,-0.7689931607804893,1.2140204805135426,-2.846274015696663,-0.31672199458753236,3.8396902355229603,-0.4365952798344333,2.1029831150033003,4.956637470514218,0.35355318588475393,-0.6849197142861627,4.025715532222288,0.0,0.0,2.0
1777751845.9416156,-6.622859553790446,-0.6645603307359217,1.389215545871211,-3.1526642616351612,-0.1695743176453961,3.5826617297045864,-0.7505260454908681,2.102144882545747,4.7400113307950456,0.027195054848827546,-0.8363182377462501,3.8052541649205365,0.0,0.0,2.0
1777751846.4409604,-6.647859560095294,-0.864560268510893,1.4142155484743582,-3.202664261635195,-0.11957431764531258,3.532661729704584,-0.8036436523666779,2.1120576096225046,4.699313397381403,-0.042730304531258485,-0.8607153021414125,3.7649083692856338,0.0,0.0,2.0
1777751846.940879,-6.822963370258204,-0.7579689396584244,1.589455924438224,-3.5075060150426447,-0.0016382942248511154,3.2774329152045203,-1.0664010159604196,2.2013940907052802,4.4863400997359095,-0.3723985963380633,-1.0093511483858615,3.553399065692248,0.0,0.0,2.0
1777751847.4411016,-6.847963388679059,-0.9579688392461302,1.6144559289312628,-3.557506015042648,0.04836170577525477,3.2274329152045187,-1.1302543279009214,2.197269244486794,4.443718579205852,-0.4444513216685484,-1.038507527103564,3.5237220507780678,0.0,0.0,2.0
1777751847.9408257,-6.85569218555967,-1.1237495244937834,1.6184609569669768,-3.6395904631331213,0.38103105370823387,3.160650645936439,-1.3739399674160735,2.2066291458432197,4.305897761828965,-0.7508701234480898,-1.0288827747921252,3.461704142505725,0.0,0.0,2.0
1777751848.4415288,-6.870972579064865,-1.356653397472877,1.6188595538353525,-3.6544672174372437,0.665378038795906,3.1492838297921546,-1.6858115005708965,2.2077577762872664,4.214085661788427,-1.0567086636505583,-0.9369411826184817,3.4120453801038693,0.0,0.0,2.0
1777751848.941384,-6.965309261661616,-1.4025666185150656,1.647709301888989,-3.867551091895054,0.9337967793834794,3.039485242869006,-1.9769064943996342,2.165385780075225,4.042810336714525,-1.3842273430000982,-1.062713096606566,3.2494823647355875,0.0,0.0,2.0
1777751849.4418442,-6.965309261661616,-1.6525666185150647,1.647709301888989,-3.867551091895054,0.9337967793834794,3.039485242869006,-2.0129645263422153,2.1392546758190285,4.026302747544727,-1.4300971477199287,-1.0662464234832523,3.2377652179239536,0.0,0.0,2.0
1777751849.9413447,-7.065326679281899,-1.7024417567074561,1.747710676966,-4.087005309802678,1.1795141551798334,2.9335302807177195,-2.338014049391087,1.8780953705766863,3.8358586943830772,-1.8250835203397844,-1.169943776128306,3.0779367012813874,0.0,0.0,2.0
1777751850.4413028,-7.065326679281899,-1.9524417567074552,1.747710676966,-4.181940602937128,1.176374443553778,2.932038246971495,-2.3745369597201758,1.8520783479456475,3.8202205384688668,-1.8708483726846945,-1.1738408704345402,3.0659373891142874,0.0,0.0,2.0
1777751850.941151,-7.081802968105805,-2.1816995157479324,1.7483439177576006,-4.2875693855938986,1.3613990959557734,2.9257698239480243,-2.58597350444916,2.013682471625409,3.799775660413344,-2.104459803095018,-1.035524768257569,3.005736372212191,0.0,0.0,2.0
1777751851.4408126,-7.0881214413715155,-2.2338159197366805,1.7497966035973973,-4.492533743376858,1.4981434106416425,2.819288775798868,-2.8824716632180305,1.8281381287375589,3.6412407623397582,-2.340909287407015,-1.076549001333549,2.854111003797637,0.0,0.0,2.0
1777751851.942897,-7.0881214413715155,-2.4838159197366796,1.7497966035973973,-4.512445573799988,1.6864771999068344,2.8103068466866548,-2.9413728235515424,1.9357971344321827,3.6247658799505023,-2.4447776992160355,-1.1852825015158333,2.827646133323657,0.0,0.0,2.0
1777751852.440862,-7.0881214413715155,-2.7338159197366787,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751852.9409866,-7.0881214413715155,-2.983815919736678,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751853.442226,-7.0881214413715155,-3.233815919736677,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751853.9407694,-7.0881214413715155,-3.483815919736676,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751854.4415984,-7.0881214413715155,-3.733815919736675,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751854.9407778,-7.0881214413715155,-3.9838159197366743,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751855.4413486,-7.0881214413715155,-4.233815919736678,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751855.9413216,-7.0881214413715155,-4.483815919736681,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751856.4408224,-6.863121441371512,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751856.9409666,-6.613121441371509,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751857.4408274,-6.363121441371505,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751857.940979,-6.113121441371502,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751858.441286,-5.863121441371498,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751858.94124,-5.6131214413714945,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751859.4411867,-5.363121441371491,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751859.9407613,-5.113121441371487,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751860.4413235,-4.863121441371484,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751860.9411142,-4.61312144137148,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751861.4439673,-4.363121441371477,-4.508815919736682,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751861.9409723,-4.338121441371476,-4.733815919736685,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751862.4410272,-4.338121441371476,-4.9838159197366885,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751862.9413476,-4.338121441371476,-5.233815919736692,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751863.441497,-4.263121441371475,-5.4088159197366945,1.7497966035973973,-4.888828322762698,1.8597266175248446,2.792353139662753,-3.0760364079642253,1.8531740267140422,3.5258617510455315,-2.6206851196238823,-1.3382115131836543,2.760208044762682,0.0,0.0,2.0
1777751863.9409916,-4.013121441371472,-5.4088159197366945,1.7497966035973973,-4.84181770307574,1.6774497441112162,2.767552727080436,-3.1252523516163553,1.6754679358275926,3.480108412347568,-2.7663940993132297,-1.2164541117367749,2.7536620034503363,0.0,0.0,2.0
1777751864.4414313,-3.7631214413714726,-5.4088159197366945,1.7497966035973973,-4.84181770307574,1.6774497441112162,2.767552727080436,-3.1252523516163553,1.6754679358275926,3.480108412347568,-2.7663940993132297,-1.2164541117367749,2.7536620034503363,0.0,0.0,2.0
1777751864.9408433,-3.5131214413714735,-5.4088159197366945,1.7497966035973973,-4.84181770307574,1.6774497441112162,2.767552727080436,-3.1252523516163553,1.6754679358275926,3.480108412347568,-2.7663940993132297,-1.2164541117367749,2.7536620034503363,0.0,0.0,2.0
1777751865.441065,-3.2631214413714744,-5.4088159197366945,1.7497966035973973,-4.567067168711643,1.6970281033661576,2.7415226904276286,-3.367635322582209,1.5866036946604944,3.388503674774176,-3.003979631622525,-1.3056288381408334,2.723371812164584,0.0,0.0,2.0
1777751865.94076,-3.0131214413714753,-5.4088159197366945,1.7497966035973973,-4.567067168711643,1.6970281033661576,2.7415226904276286,-3.4139595636173894,1.5764100738910594,3.3859968929227224,-3.0055345521632466,-1.3529244139973196,2.7194939393105515,0.0,0.0,2.0
1777751866.4410896,-2.913121441381326,-5.333815919736471,1.8247966035976078,-4.487124634104062,1.4152212009022735,2.6529108054404613,-3.639383197164381,1.3018614681945146,3.376505807022759,-3.296458371412135,-1.5523213986818714,2.655960408562282,0.0,0.0,2.0
1777751866.9407513,-2.713121441381337,-5.308815919736471,1.8497966035976083,-4.549844894049497,1.2720967416423694,2.589164495601425,-3.7296143463403237,1.1965674464230078,3.4031184740420235,-3.2581093627691877,-1.717853950498646,2.615772202720278,0.0,0.0,2.0
1777751867.440994,-2.7631800809465195,-5.308827784800229,1.9997981226330663,-4.7771547324140675,1.054344730856274,2.4309149068446363,-3.753657767609347,0.863996636435618,3.3115464411321205,-3.286374513903824,-2.051977498140382,2.5247205214852277,0.0,0.0,2.0
